,id,who,"utt",system_response
5106,SSNG0101.json,0,"thank you and goodbye .",GOODBYE
5107,SSNG0101.json,1,"you are welcome . goodbye .",system_response
5108,SSNG0102.json,0,"i need a value_pricerange place to dine please .",INFORM_TYPE-value_pricerange
5109,SSNG0102.json,1,"we have 22 inexpensive restaurant -s . what sort of cuisine would you like ?",system_response
5110,SSNG0102.json,0,"i do not care about the type of food . i need a reservation for value_day night .",MAKE_RESERVATION-value_day
5111,SSNG0102.json,1,"i can book you for restaurant_name , how many should i book for and what is the preferred time ?",system_response
5112,SSNG0102.json,0,"is restaurant_name in the value_area of town ? i need something in that area , please .",INFORM_TYPE-restaurant_name-value_area
5113,SSNG0102.json,1,"it is . how many people will there be and what time would you like on value_day ?",system_response
5114,SSNG0102.json,0,"the reservation needs to be for value_people for value_time on value_day evening . do they have a table then ?",MAKE_RESERVATION-value_people-value_time-value_day
5115,SSNG0102.json,1,"the booking was unsuccessful . would like to book it at another time ?",system_response
5116,SSNG0102.json,0,"no . it needs to be t value_time . another restaurant in the same area and price range would work .",MAKE_RESERVATION-value_time
5117,SSNG0102.json,1,"okay i booked you into the restaurant_name that also serves value_food food in the value_pricerange price range and your reference number is restaurant_reference .",system_response
5118,SSNG0102.json,0,"thanks so much . that s all i needed .",GOODBYE
5119,SSNG0102.json,1,"you are welcome . enjoy your day .",system_response
5120,SSNG0103.json,0,"i am looking for a restaurant that is value_pricerange and in the value_area",INFORM_TYPE-value_pricerange-value_area
5121,SSNG0103.json,1,"there are 9 matching restaurant -s . what food would you like ?",system_response
5122,SSNG0103.json,0,"i would really like to try some value_food food please .",INFORM_TYPE-value_food
5123,SSNG0103.json,1,"i have 2 matching restaurant -s . would you like more details on them ?",system_response
5124,SSNG0103.json,0,"no , if you could just book me into 1 for value_day , that would be great .",MAKE_RESERVATION-value_day
5125,SSNG0103.json,1,"ok , how many people and what is the time preference ?",system_response
5126,SSNG0103.json,0,"i need if for value_people , value_time , value_day .",MAKE_RESERVATION-value_people-value_time-value_day
5127,SSNG0103.json,1,"sure , you are booked at restaurant_name with reference number restaurant_reference . may i help with anything else ?",system_response
5128,SSNG0103.json,0,"okay great no that will be it .",INFORM_TYPE
5129,SSNG0103.json,1,"okay . glad i could be of help . please call again .",system_response
5130,SSNG0104.json,0,"i am looking for a place to dine in the value_area .",INFORM_TYPE-value_area
5131,SSNG0104.json,1,"yes i have many restaurant -s to choose from in the value_area . do you have a price range preference ?",system_response
5132,SSNG0104.json,0,"yes i would like it to be value_pricerange .",INFORM_TYPE-value_pricerange
5133,SSNG0104.json,1,"there are 9 restaurant -s available . do you have a food type preference ?",system_response
5134,SSNG0104.json,0,"no preference on type .",INFORM_TYPE
5135,SSNG0104.json,1,"restaurant_name is a nice place and is in value_pricerange price range . would you like the address ?",system_response
5136,SSNG0105.json,0,"i am looking for a place serving value_pricerange value_food food",INFORM_TYPE-value_pricerange-value_food
5137,SSNG0105.json,1,"there are 14 place -s that serve value_pricerange value_food food . we could narrow it down more if you specified an area . do you have 1 in mind ?",system_response
5138,SSNG0105.json,0,"let s try the value_area part of town .",INFORM_TYPE-value_area
5139,SSNG0105.json,1,"there are 5 in the value_area . you might want to try restaurant_name on restaurant_address .",system_response
5140,SSNG0105.json,0,"okay , can you book for value_people people on value_day at value_time ?",MAKE_RESERVATION-value_people-value_day-value_time
5141,SSNG0105.json,1,"i am sorry there is no booking at this time , there are 2 other place -s would you like me to check booking for any of them ?",system_response
5142,SSNG0105.json,0,"yes , if 1 is in the same area and price range as restaurant_name .",INFORM_TYPE-restaurant_name
5143,SSNG0105.json,1,"i was able to get you in at restaurant_name . your reference number is restaurant_reference . can i help you with anything else ?",system_response
5144,SSNG0105.json,0,"no , that is all i need thank you .",GOODBYE
5145,SSNG0105.json,1,"you are welcome . have a nice day .",system_response
5146,SSNG0106.json,0,"i would like an value_pricerange place to dine , value_area of town .",INFORM_TYPE-value_pricerange-value_area
5147,SSNG0106.json,1,"great ! there are 33 such restaurant -s . what type of food would you like to eat ?",system_response
5148,SSNG0106.json,0,"the type of food does not matter , but i need a reservation for value_people people .",MAKE_RESERVATION-value_people
5149,SSNG0106.json,1,"what day and time are you looking to book your reservation ?",system_response
5150,SSNG0106.json,0,"1245 on value_day for value_people people please and may i get the reservation number after you book it please ?",MAKE_RESERVATION-value_day-value_people
5151,SSNG0106.json,1,"i made a reservation at the restaurant restaurant_name . the confirmation number is restaurant_reference",system_response
5152,SSNG0106.json,0,"thank you for booking the reservation for mr , goodbye .",GOODBYE
5153,SSNG0106.json,1,"let me know if you need anything else . goodbye .",system_response
5154,SSNG0107.json,0,"i am looking to get some value_food food in the value_area part of town .",INFORM_TYPE-value_food-value_area
5155,SSNG0107.json,1,"unfortunately there are not any restaurant -s that fit your criteria . is there anything else that i can do for you ?",system_response
5156,SSNG0107.json,0,"can you see if there are any that serve value_food food ?",INFORM_TYPE_CHANGE-value_food
5157,SSNG0107.json,1,"there are 6 restaurant -s , 1 in the value_pricerange price range and the rest in the value_pricerange price range . which 1 would you prefer ?",system_response
5158,SSNG0107.json,0,"any would be fine . but i need to book a table for value_people people for value_day at value_time .",MAKE_RESERVATION-value_people-value_day-value_time
5159,SSNG0107.json,1,"booking was unsuccessful at restaurant_name . would you like to find another restaurant ?",system_response
5160,SSNG0107.json,0,"sure as long as it s in the same area and price range . i need the reference number too please .",ASK_INFO-phone
5161,SSNG0107.json,1,"okay i booked you at the restaurant_name and your reference number is restaurant_reference .",system_response
5162,SSNG0107.json,0,"thank you , that s all i needed today !",GOODBYE
5163,SSNG0107.json,1,"okay glad i could be of help !",system_response
5164,SSNG0108.json,0,"i am looking for a place to dine that serves value_food food and is located close to the value_area , can you help me please ?",INFORM_TYPE-value_food-value_area
5165,SSNG0108.json,1,"we have 9 value_food restaurant -s in the value_area , with price -s ranging from value_pricerange to value_pricerange . do you have a preference ?",system_response
5166,SSNG0108.json,0,"i would like a restaurant in the value_pricerange range .",INFORM_TYPE-value_pricerange
5167,SSNG0108.json,1,"there are several . would you like to book a table to restaurant_name , or perhaps 1 of the others ?",system_response
5168,SSNG0108.json,0,"yes , please make a reservation for value_people people at restaurant_name on value_day at value_time .",MAKE_RESERVATION-value_people-restaurant_name-value_day-value_time
5169,SSNG0108.json,1,"you are booked at restaurant_name on value_day at value_time for value_people people . is there anything else i can help you with ?",system_response
5170,SSNG0108.json,0,"may i have the reference number for the reservation ?",MAKE_RESERVATION
5171,SSNG0108.json,1,"i am so sorry but the restaurant_name is fully booked . my i find another restaurant for you that serves value_food food ?",system_response
5172,SSNG0108.json,0,"yes please , in the same area and price range , please .",INFORM_TYPE
5173,SSNG0108.json,1,"okay . i was able to get you into restaurant_name instead . your reference number is restaurant_reference .",system_response
5174,SSNG0108.json,0,"thank you so much . have a great day .",GOODBYE
5175,SSNG0108.json,1,"you are so welcome .",system_response
5176,SSNG0109.json,0,"can you help me find a restaurant by the name of restaurant_name ?",INFORM_TYPE-restaurant_name
5177,SSNG0109.json,1,"yes ! the restaurant is at restaurant_address in the value_pricerange price range . would you like me to book tickets ?",system_response
5178,SSNG0109.json,0,"please book a table for value_people people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
5179,SSNG0109.json,1,"i am sorry there are no reservations at that time , can i find you another restaurant that fits what you are looking for ?",system_response
5180,SSNG0109.json,0,"please try booking a different restaurant in the same area and price range .",MAKE_RESERVATION
5181,SSNG0109.json,1,"i will found you a different restaurant .",system_response
5182,SSNG0109.json,0,"very well . i really need a reliable booking , make sure you give me a reference number , i do not want any confusion when i get there .",MAKE_RESERVATION
5183,SSNG0109.json,1,"how does restaurant_name sound ? it serves value_food food ?",system_response
5184,SSNG0109.json,0,"that would be good . i would like to try that 1 if you recommend it .",INFORM_TYPE
5185,SSNG0109.json,1,"i was able to successfully book that for you , the reference number is restaurant_reference . can i assist with anything else ?",system_response
